t,content,content_tokenized
0,背景社群平台流傳訊息指出：「只要戶籍在新北市，年滿65歲可到區公所帶身份證存摺辦理健保補助金，三千二百二十四元，半年領一次，沒辦快去辦，已問公所確實能領，這是政府美意別忘了喔！確認有，65-79歲是3224元。80-89歲是4000元。90以上是10000元。都是半年領一次。」圖1：通訊軟體流傳訊息擷圖,背景 社群 平台 流傳訊息 指出 只要 戶籍 在 新北市 年 滿 65 歲 可到 區 公所 帶 身份 證存 摺 辦理 健保 補助 金 三千 二百 二十四 元 半年 領 一次 沒辦 快 去 辦 已 問 公所 確實 能領 這 是 政府 美意 別 忘 了 喔 確認 有 65 79 歲 是 3224 元 80 89 歲 是 4000 元 90 以上 是 10000 元 都 是 半年 領 一次 圖 1 通訊 軟體 流傳訊息 擷圖
0,背景社群平台、通訊軟體流傳一段長度為3分10秒的影片，內容為三個不同片段組成，第一段是洞穴內有形似蜘蛛、形狀奇特的不明生物；第二段為另一個洞穴內的巨型蜘蛛；第三段為一個長得像外星人的生物。此段影片搭配文字宣稱「外國人，無意間拍攝到的，恐怖哦！」，或是「稀有物種紛紛出現，世界要變了嗎？外國人，無意間拍攝到的！」，有的版本則宣稱：「外國人，無意間拍攝到的，恐怖哦！」、「無意間拍攝到的，是什麼動物呢？恐怖哦！」圖1：網傳影片擷圖圖2：此影片在社群平台流傳,背景 社群 平台 通訊 軟體 流傳 一段 長度 為 3 分 10 秒 的 影片 內容 為 三個 不同 片段 組成 第一段 是 洞穴 內 有 形似 蜘蛛 形狀 奇特 的 不明 生物 第二段 為 另 一個 洞穴 內 的 巨型 蜘蛛 第三段 為 一個 長 得 像 外星人 的 生物 此 段 影片 搭配 文字 宣稱 外國人 無 意間 拍 攝到 的 恐怖 哦 或是 稀有 物種 紛紛 出現 世界 要變 了 嗎 外國人 無 意間 拍 攝到 的 有 的 版本 則 宣稱 外國人 無 意間 拍 攝到 的 恐怖 哦 無 意間 拍 攝到 的 是 什麼 動物 呢 恐怖 哦 圖 1 網傳 影片 擷 圖 圖 2 此 影片 在 社群 平台 流傳
0,背景近日社群平台與通訊軟體上流傳一則影片，搭配文字「人和猴子交配生子？」。影片內容為一位母親，懷抱著一名皮膚多皺紋、樣貌衰老的新生兒。影片後製上字指稱：「未來孩子人生堪慮」、「人和猴>交配生子(已證實)」。圖1、2：網路傳言擷圖,背景 近日 社群 平台 與 通訊 軟體 上流 傳 一則 影片 搭配 文字 人 和 猴子 交配 生子 影片 內容 為 一位 母親 懷 抱著 一名 皮膚 多 皺紋 樣貌 衰老 的 新生 兒 影片 後 製 上 字 指 稱 未來 孩子 人生 堪慮 人 和 猴 交配 生子 已 證實 圖 1 網路 傳言 擷圖
0,背景社群平台、通訊軟體流傳訊息一段影片，搭配文字訊息指出：「義大利人民 全國跪地向天懺悔，讓人心痛又感動！」圖1：社群平台流傳訊息擷圖另外，也有傳言搭配的文字指出：「🎗️ 義大利人民 全國跪地向天懺悔。如此謙卑，相信天地萬物，包括我們界定的病毒天使，也感受到了我們願意停止繼續傷害地球母親，及殘害生靈。而讓我們有新的契機，來重新省思生命，回歸單純，過順天之道的簡樸生活，與萬物和諧共處，共生共榮。」,背景 社群 平台 通訊 軟體 流傳訊息 一段 影片 搭配 文字 訊息 指出 義 大利 人民 全國 跪 地 向 天 懺悔 讓 人 心痛 又 感動 圖 1 社群 平台 流傳訊息 擷圖 另外 也 有 傳言 搭配 的 文字 指出 義 大利 人民 全國 跪 地 向 天 懺悔 如此 謙卑 相信 天地 萬物 包括 我們 界定 的 病毒 天使 也 感受 到 了 我們 願意 停止 繼續 傷害 地球 母親 及 殘害 生靈 而 讓 我們 有 新 的 契機 來 重新 省思 生命 回歸 單純 過 順天之道 的 簡樸 生活 與 萬物 和 諧 共 處 共生 共榮
0,背景通訊軟體日前流傳一則傳言，內容指稱「全部免費美國出名新出電影，因美國政府宣報全民留家，全部免費觀看」、「美國政府為了宣導居家防疫，開放電影、劇集上網全部可以免費觀看」，並附上影音平台Nites TV的網址。該傳言有許多相似版本，其中也將台灣列為受眾對象，強調台灣也可以上網觀看。圖1、2：通訊軟體傳言擷圖查核 爭議點一、該傳言提及「美國政府宣導預防中共武漢病毒...所有電影上網免費觀賞台灣」，是否屬實？（一）查核中心試著連結Nites. TV的網站，但該站已被移除。點入被移除的網頁，出現一則說明，指Nites TV網頁因侵犯版權而遭到移除，並直接連結到「創意暨娛樂聯盟」（Alliance for Creativity and Entertainment，ACE）的官網。圖3：點入Nites TV網頁，出現該網站因版權被移除之聲明創意暨娛樂聯盟是由Amazon與Netflix等數十家內容供應商組成，針對非法平台業者進行檢舉和提告。該聯盟官網也列出美國合法提供電影娛樂的平台業者名單，其中，Nites TV並不在名單中。（二）查核中心再以「Nites TV」為關鍵字搜尋，在Facebook找到多篇貼文，宣傳該影音平台。與傳言不同之處是，這些貼文並未以「美國政府宣導」的名義散布，而是單純的廣告宣傳。此外，也有針對馬來西亞用戶的中文貼文、以及印尼文等不同版本。圖4、5：原始社群貼文擷圖／台灣事實查核中心製圖 綜合以上，中文版傳言容易讓讀者誤以為Nites. TV為美國政府宣導之影音平台。該影音平台的片源並不合法，已因侵犯版權被移除。爭議點二、如何判斷線上影音網站是否為合法網站？（一）查核中心諮詢LiTV立視線上影視品牌公關總監詹宥虹。詹宥虹表示，合法的線上影音平台是與代理或版權方談妥播放授權後，將影視作品上架、提供民眾線上收看。至於是否需要付費或加入會員，每一個平台的規則都不同。她建議，當民眾收到不確定是否為合法經營的影音平台網址時，可從以下兩個方式判斷：1. 民眾可以觀察影片在平台的上架時間，如果還是院線片檔次的電影，片商不會開放給線上影視平台播放。以電影《 間諜速成班》（My Spy）為例，該電影目前仍在台灣院線上映，至於北美則因疫情影響，延期至4月17日才上映。而傳言的影音網站4月14日前就上架該片供民眾觀看，並不是正規合理的作法。圖6：網傳影片與台灣、北美院線片上映時間比對擷圖／台灣事實查核中心製圖2. 詹宥虹說明，在合法的影視平台上，一部影片的片源只有一個。無論是台灣各大OTT線上影音串流平台，或是境外平台，例如Netflix、HBO GO、Apple TV等皆同。有些可供觀眾下載的影片，是為了方便觀眾，可事先將影片下載，在期限內觀看；不過，下載的影片是暫存在該平台封閉式的線上播放器，並非儲存於觀眾的電腦或手機裡。因此，下載來源點只有一個，即該平台本身，不會有多元的下載點。不過，在傳言的影音平台上，點選一部電影後，會看見1至3個不同的片源；點選下載功能後，則出現多個下載點，以上都是在合法平台上不會發生的狀況。圖7、8：網傳平台片源來源擷圖（二）查核中心在WHOIS網域查詢系統進一步搜查影音平台網址，該平台網址註冊日期為2019年7月17日。 圖9：網傳平台WHOIS網域註冊時間擷圖也就是說，傳言影音平台註冊至今將近九個月，但其Facebook粉專以及Twitter平台上與網友的互動數字異常低落。部分傳言描述該網站為「美國最大線上電影庫」，明顯不符。 圖10、11、12：網傳平台擷圖爭議點三、觀看不合法的影音網站，該注意哪些資安問題？查核中心諮詢資策會資安科技研究所技術經理楊順清。他表示，觀看不合法的影音平台，要小心資安漏洞。較普遍的犯罪類型包括：取得用戶個資的釣魚網站、或是帶有病毒的惡意程式的網站，透過提供免費影音，讓閱聽人受騙上當。楊順清說，釣魚網站時常會用假的頁面，要求民眾輸入帳號密碼；騙取到密碼後，就能嘗試使用同組帳號密碼，入侵使用者的銀行、各種會籍資料。 查核中心採訪趨勢科技全球消費市場開發暨行銷資深經理劉彥伯。他表示，盜版、非法的影音平台網站，都有其商業模式與經營目的。有些平台是透過插入商業廣告來賺取網路廣告費，有些網站則隱含資安疑慮，可能會讓閱聽人受害。劉彥伯說，這些網站可能鼓勵用戶下載播放器，表面上是讓影片播放更順暢，但播放器恐隱藏木馬程式，側錄使用者在電腦上的所有操作，把使用者的個人資料和密碼回傳給犯罪團體，包括公司帳號、密碼、金融密碼等，都可能因此外洩。劉彥伯說，「線上觀看」的影音網站則可能出現隱碼攻擊，就是使用者在回答網頁某些問題時，網頁呈現的問題其實與隱藏語言不同，使用者按下按鍵，實際上是允許網頁管理者入侵使用者電腦，或者開放自己電腦的某些權限。因此，閱聽人面對不合法的影音平台，要小心資安問題。結論一、傳言所稱的NitesTV影音平台，並非美國政府提供之網站，日前已因版權而被移除。二、若影音平台提供的片源尚未上院線，和提供觀看的片源多於兩到三個，都不是合法平台的經營模式。三、觀看不合法的影音平台，恐會被植入木馬程式，或因網頁上的隱碼攻擊，被盜取個資。因此，此傳言為錯誤訊息。參考資料《My Spy》上映日期報導台灣事實查核中心 -2018-,背景 通訊 軟體 日前 流傳 一則 傳言 內容 指稱 全部 免費 美國 出名 新出電影 因 美國 政府 宣報 全民 留家 全部 免費 觀看 美國 政府 為了 宣導 居家 防疫 開放 電影 劇集 上 網 全部 可以 免費 觀看 並 附上 影音 平台 Nites TV 的 網址 該 傳言 有 許多 相似 版本 其中 也 將 台灣 列為 受 眾 對 象 強調 台灣 也 可以 上 網觀 看 圖 1 通訊 軟體 傳言 擷圖 查核 爭議 點 一 該 傳言 提及 美國 政府 宣導 預防 中共 武漢 病毒 ... 所有 電影 上網 免費 觀賞 台灣 是否 屬 實 一 查核 中心 試著 連結 Nites . TV 的 網站 但 該 站 已 被 移除 點入 被 移除 的 網頁 出現 一則 說明 指 Nites TV 網頁 因 侵犯 版權 而 遭到 移除 並 直接 連 結到 創意 暨 娛樂 聯盟 Alliance for Creativity and Entertainment ACE 的 官網 圖 3 點入 Nites TV 網頁 出現 該 網站 因 版權 被 移除 之 聲明 創意 暨 娛樂 聯盟 是 由 Amazon 與 Netflix 等 數 十家 內容 供應 商組 成 針對 非法 平台 業者 進行 檢舉 和 提告 該 聯盟 官網 也 列出 美國 合法 提供 電影 娛樂 的 平台 業者 名單 其中 Nites TV 並 不 在 名單 中 二 查核 中心 再 以 Nites TV 為 關鍵 字 搜尋 在 Facebook 找到 多篇 貼 文 宣傳 該 影音 平台 與 傳言 不同 之處 是 這些 貼文 並 未 以 美國 政府 宣導 的 名義 散布 而是 單純 的 廣告 宣傳 此外 也 有 針對 馬來西亞 用戶 的 中文 貼 文 以及 印尼 文 等 不同 版本 圖 4 原始 社群 貼 文 擷 圖 台灣 事實 查核 中心 製 圖 綜合 以上 中文版 傳言 容易 讓 讀者 誤以 為 Nites . TV 為 美國 政府 宣導 之 影音 平台 影音 平台 的 片源 並 不 合法 已 因 侵犯 版權 被 移除 爭議 點 二 如何 判斷 線 上 影音 網站 是否 為 合法 網站 一 查核 中心 諮詢 LiTV 立視線 上 影視 品牌 公關 總監 詹 宥 虹 詹 宥 虹 表示 合法 的 線 上 影音 平台 是 與 代理 或 版權 方談 妥 播放 授 權 後 將影 視 作品 上架 提供 民眾 線 上 收看 至於 是否 需要 付費 或 加入 會員 每 一個 平台 的 規則 都 不同 她 建議 當 民眾 收到 不 確定 是否 為 合法 經營 的 影音 平台 網址 時 可 從 以下 兩個 方式 判斷 1. 民眾 可以 觀察 影片 在 平台 的 上架 時間 如果 還是 院線 片檔次 的 電影 片商 不 會 開放 給 線上 影視 平台 播放 以 電影 間諜 速成班 My Spy 為 例 該 電影 目前 仍 在 台灣 院線 上映 至於 北美 則 因 疫情 影響 延期 至 4 月 17 日才 上映 而 傳言 的 影音 網站 4 月 14 日前 就 上架 該 片 供民眾 觀看 並 不是 正規 合理 的 作法 圖 6 網傳 影片 與 台灣 北美 院線片 上映 時間 比對 擷圖 台灣 事實 查核 中心 製 圖 2. 詹 宥 虹 說 明 在 合法 的 影視 平台 上 一部 影片 的 片源 只有 一個 無論 是 台灣 各大 OTT 線 上 影音 串流 平台 或是 境外 平台 例如 Netflix HBO GO Apple TV 等 皆 同 有些 可供 觀眾 下載 的 影片 是 為了 方便 觀眾 可 事先 將 影片 下載 在 期限 內觀 看 不過 下載 的 影片 是 暫 存在 平台 封閉式 的 線 上 播放器 並 非 儲存 於 觀眾 的 電腦 或 手機 裡 因此 下載 來源 點 只有 一個 即 該 平台 本身 不 會 有 多元 的 下載 點 不過 在 傳言 的 影音 平台 上 點 選 一部 電影 後 會 看見 1 至 3 個 不同 的 片源 點選 下載 功能 後 則 出現 多個 下載 點 以上 都 是 在 合法 平台 上 不 會 發生 的 狀況 圖 7 網傳 平台 片源 來源 擷圖 二 查核 中心 在 WHOIS 網域 查詢 系統 進 一步 搜查 影音 平台 網址 平台 網 址 註 冊 日期 為 2019 年 7 月 17 日 圖 9 網傳 平台 WHOIS 網 域 註 冊 時 間 擷 圖 也 就是 說 傳言 影音 平台 註 冊 至今 將近 九個 月 但其 Facebook 粉 專 以及 Twitter 平台 上 與 網友 的 互動 數字 異常 低落 部分 傳言 描述 該 網站 為 美國 最大 線 上 電影 庫 明顯 不符 圖 10 11 12 網傳 平台 擷 圖爭議 點 三 觀看 不 合法 的 影音 網站 注意 哪些 資安 問題 查核 中心 諮詢 資策 會 資安 科技 研究所 技術 經理 楊順清 他 表示 觀看 不 合法 的 影音 平台 要 小心 資安 漏洞 普遍 的 犯罪 類型 包括 取得 用戶 個資 的 釣魚 網站 或是 帶有 病毒 的 惡意 程式 的 網站 透過 提供 免費 影音 讓 閱聽 人 受騙 上 當 楊順清 說 釣魚 網站 時常 會 用 假 的 頁面 要求 民眾 輸入 帳號 密碼 騙 取到 密碼 後 就 能 嘗試 使用 同組 帳號 密碼 入侵 使用者 的 銀行 各種 會籍 資料 查核 中心 採訪 趨勢 科技 全球 消費 市場 開發 暨行 銷資 深 經理 劉彥伯 他 表示 盜版 非法 的 影音 平台 網站 都 有 其 商業 模式 與 經營 目的 有些 平台 是 透過 插入 商業 廣告 來 賺取 網路 廣告 費 有些 網站 則 隱含 資安 疑慮 可能 會 讓 閱聽 人 受害 劉彥伯 說 這些 網站 可能 鼓勵 用戶 下載 播放器 表面 上 是 讓 影片 播放 更 順暢 但 播放器 恐 隱藏 木馬 程式 側錄 使用者 在 電腦 上 的 所有 操作 把 使用者 的 個人 資料 和 密碼 回傳 給 犯罪 團體 包括 公司 帳號 密碼 金融 密碼 等 都 可能 因此 外 洩 劉彥伯 說 線 上 觀看 的 影音 網站 則 可能 出現 隱碼 攻擊 就是 使用者 在 回答 網頁 某些 問題 時 網頁 呈現 的 問題 其實 與 隱藏 語言 不同 使用者 按 下 按 鍵 實際 上 是 允許 網頁 管理者 入侵 使用者 電腦 或者 開放 自己 電腦 的 某些 權限 因此 閱聽 人面 對 不 合法 的 影音 平台 要 小心 資安 問題 結論 一 傳言 所 稱 的 NitesTV 影音 平台 並非 美國 政府 提供 之 網 站 日前 已 因 版權 而 被 移除 二 若 影音 平台 提供 的 片源 尚未 上院 線 和 提供 觀看 的 片源 多 於 兩 到 三個 都 不是 合法 平台 的 經營 模式 三 觀看 不 合法 的 影音 平台 恐 會 被 植入 木馬 程式 或 因 網頁 上 的 隱碼 攻擊 被 盜取 個 資 因此 此 傳言 為 錯 誤訊息 參考 資料 My Spy 上映 日期 報導 台灣 事實 查核 中心 2018
0,背景社群平台、通訊軟體流傳訊息宣稱：「美國核潛艇田納西．１２月底開始．潛在海裏１１９天．１５０員船員．竟然有８名．驗出新冠病毒．新冠病毒也會潛水去攻擊美國核潛艇嗎？哇咧靠夭．原來新冠病毒源自美國．川普那種人．唉呦偎呀．夠無恥的美國人．我沒有種族歧視．說謊的總統都應該下台．」圖1：社群平台流傳訊息擷圖簡體字內容農場流傳〈田纳西”号战略核潜艇海下潜航数月，艇上新冠病毒是从哪来的？〉，也有YouTube評論節目，指出「傳聞美國海軍核子潛艦田納西號(SSBN-734)感染新冠病毒COVID-19.? 其感染源來自哪裡? 美當局有意隱瞞!」，影片提及「田納西號回到美軍本土基地，潛艇一靠港，所有艇員全部下來，然後直接救護車帶走，送到海軍醫院去隔離治療。」,背景 社群 平台 通訊 軟體 流傳訊息 宣稱 美國 核潛艇 田納西 月底 開始 潛 在 海 裏 天 員 船員 竟然 有 名 出新 冠 病毒 新冠 病毒 也 會 潛水 去 攻擊 美國 核潛艇 嗎 哇 咧 靠 夭 原來新 冠 病毒 源自 美國 川普 那種 人 唉 呦 偎 呀 夠 無恥 的 美國 人 我 沒有 種族 歧視 說謊 的 總統 都 應該 下台 圖 1 社群 平台 流傳訊息 擷圖 簡體 字 內容 農場 流傳 田纳西 号 战略 核潜艇 海下 潜航 数月 艇 上 新冠 病毒 是从 哪 来 的 也 有 YouTube 評論 節目 指出 傳聞 美國海軍 核子 潛艦 田納西 號 SSBN 734 感染 新冠 病毒 COVID 19. 其 感染 源來 自 哪裡 美 當局 有意 隱瞞 影片 提及 田納西 號 回到 美軍 本土 基地 潛艇 一 靠港 所有 艇員 全部 下來 然 後 直接 救護 車帶 走 送到 海軍醫院 去 隔 離 治療
0,背景近期網路上流傳一張照片，照片中有四把梳子造型刀。此照片搭配文字訊息宣稱：「轉傳國教署通知：提請留意，若看到學生拿著梳子，請留心檢查。」圖1：網傳訊息擷圖圖2：網傳訊息擷圖,背景 近期 網 路上 流傳 一張 照片 照片 中 有 四把 梳子 造型 刀 此 照片 搭配 文字 訊息 宣稱 轉傳 國教署 通知 提請 留意 若 看到 學生 拿著 梳子 請 留心 檢查 圖 1 網傳訊息 擷 圖 圖 2 網傳訊息 擷圖
0,背景社群平台、通訊軟體流傳一支影片，搭配文字訊息指出：「意大利這對小兄弟的媽媽給肺炎病毒帶走了，弟弟問哥哥，媽媽去哪裡了，哥哥說媽媽到天上去了，弟弟就往天空不斷的叫喚媽媽，真切的叫喚聲，是否觸動了你我的心？ 這哥哥懂事了，看著弟弟純真的向天喊媽媽，不禁悲從中來，動人心弦呀⋯⋯！」圖1：社群平台流傳訊息擷圖圖2：這則訊息在社群平台廣泛流傳,背景 社群 平台 通訊 軟體 流傳 一支 影片 搭配 文字 訊息 指出 意大利 這 對 小兄弟 的 媽媽 給 肺炎 病毒 帶 走 了 弟弟 問 哥哥 媽媽 去 哪裡 了 哥哥 說媽媽到 天上 去 了 弟弟 就 往 天空 不斷 的 叫喚 媽媽 真切 的 叫 喚 聲 是否 觸動 了 你 我 的 心 這 哥哥 懂事 了 看著 弟弟 純 真的 向天喊 媽媽 不禁 悲 從 中來 動人 心弦 呀 圖 1 社群 平台 流傳訊息 擷 圖 圖 2 這 則 訊息 在 社群 平台 廣泛 流傳
0,背景社群平台、通訊軟體流傳一支影片，搭配文字訊息指出：「意大利這對小兄弟的媽媽給肺炎病毒帶走了，弟弟問哥哥，媽媽去哪裡了，哥哥說媽媽到天上去了，弟弟就往天空不斷的叫喚媽媽，真切的叫喚聲，是否觸動了你我的心？ 這哥哥懂事了，看著弟弟純真的向天喊媽媽，不禁悲從中來，動人心弦呀⋯⋯！」圖1：社群平台流傳訊息擷圖圖2：這則訊息在社群平台廣泛流傳,背景 社群 平台 通訊 軟體 流傳 一支 影片 搭配 文字 訊息 指出 意大利 這 對 小兄弟 的 媽媽 給 肺炎 病毒 帶 走 了 弟弟 問 哥哥 媽媽 去 哪裡 了 哥哥 說媽媽到 天上 去 了 弟弟 就 往 天空 不斷 的 叫喚 媽媽 真切 的 叫 喚 聲 是否 觸動 了 你 我 的 心 這 哥哥 懂事 了 看著 弟弟 純 真的 向天喊 媽媽 不禁 悲 從 中來 動人 心弦 呀 圖 1 社群 平台 流傳訊息 擷 圖 圖 2 這 則 訊息 在 社群 平台 廣泛 流傳
0,背景近期網路上流傳一篇內容農場網站文章，標題為「殯葬業者累倒午睡 被同事誤當屍體 火化死亡」，並搭配一張示意圖。內文為「（紐約13日綜合電）美國紐約一家殯葬公司的員工麥克瓊斯，因為連續工作16小時搬運新冠肺炎死者遺體而累壞了，躺下來午睡小休一下。不料他的同事居然沒看清楚，誤會他是屍體，竟然拿去火化場火化了，結果早成麥克瓊斯活活被燒死。」並提及年僅48歲的麥克瓊斯在華氏1400至1800度的高溫下被燒死。至截稿前有的內容農場及新聞網站已刪除該文章。圖1：內容農場網站文章擷圖圖2：此文章在社群平台廣泛流傳,背景 近期 網 路上 流傳 一篇 內容 農場 網站 文章 標題 為 殯葬 業者 累倒 午睡 被 同事 誤當 屍體 火化 死亡 並 搭配 一張 示意 圖 內文 為 紐約 13 日 綜合 電 美國 紐約 一家 殯葬 公司 的 員工 麥克瓊斯 因為 連續 工作 16 小 時 搬運 新冠 肺炎 死者 遺體 而 累壞 了 躺 下來 午睡 小休 一下 不料 他 的 同事 居然 沒 看清楚 誤會 他 是 屍體 竟然 拿 去 火化 場 火化 了 結果 早成 麥克瓊斯 活活 被 燒死 並 提及 年 僅 48 歲 的 麥克瓊斯 在 華氏 1400 至 1800 度 的 高溫 下 被 燒死 至 截稿 前有 的 內容 農場 及 新聞 網站 已 刪除 該 文章 圖 1 內容 農場 網站 文章 擷 圖 圖 2 此 文章 在 社群 平台 廣泛 流傳
0,背景通訊軟體近日流傳訊息宣稱：「這如果是新冠病毒造成就更加棘手了！之前有老虎確診，表示貓科會被感染！如果鳥類也中鏢就要小心遠離家中寵物貓狗及䖭養的家禽如雞鴨！也小心它們的糞便，看到戴口罩去清洗掉....」圖1：通訊軟體流傳訊息擷圖,背景 通訊 軟體 近日 流傳訊息 宣稱 這 如果 是 新 冠 病毒 造成 就 更加 棘手 了 之前 有 老虎 確診 表示 貓 科會 被 感染 如果 鳥類 也 中鏢 就要 小心 遠 離 家中 寵物 貓 狗 及 養 的 家禽 如 雞 鴨 也 小心 它們 的 糞 便 看到 戴 口罩 去 清洗 掉 .... 圖 1 通訊 軟體 流傳訊息 擷圖
0,背景社群平台、通訊軟體流傳訊息指出：「今天上午，美國白宮正式給川普請來巫師，驅逐妖魔。巫師為教皇秘書，據說神力非凡。他呼鬼喚神，場面非常震撼。川普背後好幾個美國議員緊抓著川普的肩膀難中求福，希望神魔不要把川普帶走，順便保佑美國人民，只讓病毒趕快消失……」圖1：社群平台流傳訊息擷圖圖2：通訊軟體流傳訊息擷圖,背景 社群 平台 通訊 軟體 流傳訊息 指出 今天上午 美國 白宮 正式 給 川普 請來 巫師 驅逐 妖魔 巫師 為 教皇 秘書 據 說 神力 非凡 他 呼鬼喚神 場面 非常 震撼 川普背 後 好 幾個 美國 議員 緊 抓著 川普 的 肩膀 難 中求 福 希望 神魔 不要 把 川 普 帶 走 順便 保佑 美國 人民 只 讓 病毒 趕快 消失 圖 1 社群 平台 流傳訊息 擷 圖 圖 2 通訊 軟體 流傳訊息 擷圖
0,背景通訊軟體、社群平台近日流傳一則訊息：「沒有癌症的國家-目前統計沒有人感染病毒-COVID 19。不丹國王和王后都是素食主義者。不丹被稱為最幸福的國家。 Jigme Khesar Namgyel Wangchuck國王出生於1980年。他被世界公認為最令人印象深刻的當代領導人。在他的領導下，不丹被世界新聞界譽為氣候最清潔的國家，同時也是世界上最幸福的國家的稱號。不丹是一個特殊的國家。人們不殺生，不殺豬或家禽...不釣魚，不射鳥吃。在這個國家，沒有小偷和暴動。出門不用上鎖，水果和蔬菜都是100％有機種植的。他們和睦相處，不吵架。該王國人民的平均預期壽命為90歲以上。這個國家的癌症是前所未有的。截至目前的統計數據，不丹還沒有人感染Virut Covid-19。這證明素食主義對整個世界尤其是不丹王國的和平作出了巨大貢獻。因不殺生所以帶來潔淨的空氣並和平，快樂的能量和磁場包圍，所有自然災害和流行病都沒有足夠原因入侵這個王國！」此傳言將「病毒Virus」誤寫為「Virut」。圖1：網傳訊息擷圖圖2：此訊息在社群平台廣泛流傳,背景 通訊 軟體 社群 平台 近日 流傳 一則 訊息 沒有 癌症 的 國家 目前 統計 沒 有人 感染 病毒 COVID 19 不丹 國王 和 王后 都 是 素食 主義 者 不丹 被 稱為 最 幸福 的 國家 Jigme Khesar Namgyel Wangchuck 國王 出生 於 1980 年 他 被 世界 公認 為 最 令人 印象 深刻 的 當代 領導人 在 他 的 領導 下 不丹 被 世界 新聞界 譽為 氣候 最 清潔 的 國家 同時 也 是 世界 上 最 幸福 的 國家 的 稱號 不丹 是 一個 特殊 的 國家 人 們 不 殺生 不 殺 豬 或 家禽 ... 不 釣 魚 不射 鳥 吃 在 這個 國家 沒有 小偷 和 暴動 出門 不用 上鎖 水果 和 蔬菜 都 是 100 有機種植的 他們 和睦 相處 不 吵架 該 王國 人民 的 平均 預期 壽命 為 90 歲 以上 這個 國家 的 癌症 是 前所未有 的 截至 目前 的 統計 數據 不丹 還 沒 有人 感染 Virut Covid 19 這 證明 素食 主義 對 整個 世界 尤其 是 不丹 王國 的 和平 作出 了 巨大 貢獻 因 不 殺生 所以 帶來 潔淨 的 空氣 並 和平 快樂 的 能量 和 磁場 包圍 所有 自然 災害 和 流行病 都 沒有 足夠 原因 入侵 這個 王國 此 傳言 將 病毒 Virus 誤寫 為 Virut 圖 1 網傳訊息 擷 圖 圖 2 此 訊 息 在 社群 平台 廣泛 流傳
0,背景通訊軟體、社群平台流傳訊息指出：「請注意看這個很清楚很實用!(1)乾咳+打噴嚏=空氣污染(2)咳嗽+粘液+打噴嚏+流鼻涕=感冒(3)咳嗽+粘液+打噴嚏+流鼻涕+全身酸痛+虛弱+輕微發熱=流感(4)乾咳+打噴嚏+身體疼痛+虛弱+高燒+呼吸困難=冠狀病毒」圖1：社群平台流傳訊息擷圖圖2：通訊軟體流傳訊息擷圖,背景 通訊 軟體 社群 平台 流傳訊息 指出 請 注意 看 這個 很 清楚 很 實用 乾咳 打 噴嚏 空氣 污染 咳嗽 粘液 打 噴嚏 流鼻涕 感冒 咳嗽 粘液 打 噴嚏 流鼻涕 全身 酸痛 虛弱 輕微 發熱 流感 乾咳 打 噴嚏 身體 疼痛 虛弱 高 燒 呼吸 困難 冠狀 病毒 圖 1 社群 平台 流傳訊息 擷 圖 圖 2 通訊 軟體 流傳訊息 擷圖
0,背景通訊軟體、社群平台近日流傳一則訊息：「【转发】好消息以色列C-19没有死亡一个超级新闻……治愈冠状病毒或消灭它的方法已经实现   来自以色列的信息表明：这种病毒他们并没有造成任何死亡。【简单食谱】柠檬 *+绿茶混合后作为热茶饮用 ，每天早晚，柠檬与绿茶的作用：——可以立刻杀死病毒——可以从身体里完全消除病毒   这两种成分使免疫系统碱化：因为当夜幕降临时，身体系统就会变得酸性，防御能力也会降低。   这就是为什么以色列人民对这种病毒感到放松。在以色列，每个人都喝一杯加柠檬的热水，因为这被证明可以杀死病毒。   把它分享给我们的家人和朋友，这样我们都不会感染病毒，[Blessing][Blessing][Blessing]」圖1：網傳訊息擷圖圖2：此訊息在社群平台廣泛流傳,背景 通訊 軟體 社群 平台 近日 流傳 一則 訊息 转发 好消息 以色列 19 没有 死亡 一个 超级 新闻 治愈 冠状病毒 或 消灭 它 的 方法 已经 实现 来自 以色列 的 信息 表明 这种 病毒 他们 并 没有 造成 任何 死亡 简单 食谱 柠檬 绿茶 混合 后 作为 热茶 饮用 每天 早晚 柠檬 与 绿茶 的 作用 可以 立刻 杀死 病毒 可以 从 身体 里 完全 消除 病毒 这 两种 成分 使 免疫系统 碱化 因为 当 夜幕降临 时 身体 系统 就 会 变得 酸性 防御能力 也 会 降低 这 就是 为什么 以色列 人民 对 这种 病毒 感到 放松 在 以色列 每个 人 都 喝一杯 加 柠檬 的 热水 因为 这 被 证明 可以 杀死 病毒 把 它 分享 给 我们 的 家人 和 朋友 这样 我们 都 不会 感染 病毒 Blessing Blessing Blessing 圖 1 網傳訊息 擷 圖 圖 2 此 訊 息 在 社群 平台 廣泛 流傳
